 v-sweep         v(VREF)         v(VIN)          v(VOUT)        
 8.81000000e-01  1.50000000e+00  8.81000000e-01  7.72199976e-07 
 8.82000000e-01  1.50000000e+00  8.82000000e-01  7.72200304e-07 
 8.83000000e-01  1.50000000e+00  8.83000000e-01  7.72200359e-07 
 8.84000000e-01  1.50000000e+00  8.84000000e-01  7.72199463e-07 
 8.85000000e-01  1.50000000e+00  8.85000000e-01  7.72199985e-07 
 8.86000000e-01  1.50000000e+00  8.86000000e-01  7.72199550e-07 
 8.87000000e-01  1.50000000e+00  8.87000000e-01  7.72200098e-07 
 8.88000000e-01  1.50000000e+00  8.88000000e-01  7.72200443e-07 
 8.89000000e-01  1.50000000e+00  8.89000000e-01  7.72200004e-07 
 8.90000000e-01  1.50000000e+00  8.90000000e-01  7.72200587e-07 
 8.91000000e-01  1.50000000e+00  8.91000000e-01  7.72200414e-07 
 8.92000000e-01  1.50000000e+00  8.92000000e-01  7.72200336e-07 
 8.93000000e-01  1.50000000e+00  8.93000000e-01  7.72200501e-07 
 8.94000000e-01  1.50000000e+00  8.94000000e-01  7.72200225e-07 
 8.95000000e-01  1.50000000e+00  8.95000000e-01  7.72200318e-07 
 8.96000000e-01  1.50000000e+00  8.96000000e-01  7.72200621e-07 
 8.97000000e-01  1.50000000e+00  8.97000000e-01  7.72200640e-07 
 8.98000000e-01  1.50000000e+00  8.98000000e-01  7.72200501e-07 
 8.99000000e-01  1.50000000e+00  8.99000000e-01  7.72200108e-07 
 9.00000000e-01  1.50000000e+00  9.00000000e-01  7.72200743e-07 
 9.01000000e-01  1.50000000e+00  9.01000000e-01  7.72200486e-07 
 9.02000000e-01  1.50000000e+00  9.02000000e-01  7.72200091e-07 
 9.03000000e-01  1.50000000e+00  9.03000000e-01  7.72201038e-07 
 9.04000000e-01  1.50000000e+00  9.04000000e-01  7.72200220e-07 
 9.05000000e-01  1.50000000e+00  9.05000000e-01  7.72200204e-07 
 9.06000000e-01  1.50000000e+00  9.06000000e-01  7.72200443e-07 
 9.07000000e-01  1.50000000e+00  9.07000000e-01  7.72200274e-07 
 9.08000000e-01  1.50000000e+00  9.08000000e-01  7.72200462e-07 
 9.09000000e-01  1.50000000e+00  9.09000000e-01  7.72200151e-07 
 9.10000000e-01  1.50000000e+00  9.10000000e-01  7.72200681e-07 
 9.11000000e-01  1.50000000e+00  9.11000000e-01  7.72200053e-07 
 9.12000000e-01  1.50000000e+00  9.12000000e-01  7.72200854e-07 
 9.13000000e-01  1.50000000e+00  9.13000000e-01  7.72200228e-07 
 9.14000000e-01  1.50000000e+00  9.14000000e-01  7.72200700e-07 
 9.15000000e-01  1.50000000e+00  9.15000000e-01  7.72200414e-07 
 9.16000000e-01  1.50000000e+00  9.16000000e-01  7.72200709e-07 
 9.17000000e-01  1.50000000e+00  9.17000000e-01  7.72200244e-07 
 9.18000000e-01  1.50000000e+00  9.18000000e-01  7.72200636e-07 
 9.19000000e-01  1.50000000e+00  9.19000000e-01  7.72200545e-07 
 9.20000000e-01  1.50000000e+00  9.20000000e-01  7.72199927e-07 
 9.21000000e-01  1.50000000e+00  9.21000000e-01  7.72200572e-07 
 9.22000000e-01  1.50000000e+00  9.22000000e-01  7.72201096e-07 
 9.23000000e-01  1.50000000e+00  9.23000000e-01  7.72200720e-07 
 9.24000000e-01  1.50000000e+00  9.24000000e-01  7.72200589e-07 
 9.25000000e-01  1.50000000e+00  9.25000000e-01  7.72200779e-07 
 9.26000000e-01  1.50000000e+00  9.26000000e-01  7.72200739e-07 
 9.27000000e-01  1.50000000e+00  9.27000000e-01  7.72200527e-07 
 9.28000000e-01  1.50000000e+00  9.28000000e-01  7.72200505e-07 
 9.29000000e-01  1.50000000e+00  9.29000000e-01  7.72200351e-07 
 9.30000000e-01  1.50000000e+00  9.30000000e-01  7.72200932e-07 
 9.31000000e-01  1.50000000e+00  9.31000000e-01  7.72201093e-07 
 9.32000000e-01  1.50000000e+00  9.32000000e-01  7.72200960e-07 
 9.33000000e-01  1.50000000e+00  9.33000000e-01  7.72200694e-07 
 9.34000000e-01  1.50000000e+00  9.34000000e-01  7.72200740e-07 
 9.35000000e-01  1.50000000e+00  9.35000000e-01  7.72200802e-07 
 9.36000000e-01  1.50000000e+00  9.36000000e-01  7.72201054e-07 
 9.37000000e-01  1.50000000e+00  9.37000000e-01  7.72200884e-07 
 9.38000000e-01  1.50000000e+00  9.38000000e-01  7.72200599e-07 
 9.39000000e-01  1.50000000e+00  9.39000000e-01  7.72201412e-07 
 9.40000000e-01  1.50000000e+00  9.40000000e-01  7.72201068e-07 
 9.41000000e-01  1.50000000e+00  9.41000000e-01  7.72200579e-07 
 9.42000000e-01  1.50000000e+00  9.42000000e-01  7.72201373e-07 
 9.43000000e-01  1.50000000e+00  9.43000000e-01  7.72201184e-07 
 9.44000000e-01  1.50000000e+00  9.44000000e-01  7.72201132e-07 
 9.45000000e-01  1.50000000e+00  9.45000000e-01  7.72200870e-07 
 9.46000000e-01  1.50000000e+00  9.46000000e-01  7.72200799e-07 
 9.47000000e-01  1.50000000e+00  9.47000000e-01  7.72200998e-07 
 9.48000000e-01  1.50000000e+00  9.48000000e-01  7.72201099e-07 
 9.49000000e-01  1.50000000e+00  9.49000000e-01  7.72201475e-07 
 9.50000000e-01  1.50000000e+00  9.50000000e-01  7.72201122e-07 
 9.51000000e-01  1.50000000e+00  9.51000000e-01  7.72201323e-07 
 9.52000000e-01  1.50000000e+00  9.52000000e-01  7.72201353e-07 
 9.53000000e-01  1.50000000e+00  9.53000000e-01  7.72201148e-07 
 9.54000000e-01  1.50000000e+00  9.54000000e-01  7.72201595e-07 
 9.55000000e-01  1.50000000e+00  9.55000000e-01  7.72201270e-07 
 9.56000000e-01  1.50000000e+00  9.56000000e-01  7.72201843e-07 
 9.57000000e-01  1.50000000e+00  9.57000000e-01  7.72201077e-07 
 9.58000000e-01  1.50000000e+00  9.58000000e-01  7.72201764e-07 
 9.59000000e-01  1.50000000e+00  9.59000000e-01  7.72201403e-07 
 9.60000000e-01  1.50000000e+00  9.60000000e-01  7.72201491e-07 
 9.61000000e-01  1.50000000e+00  9.61000000e-01  7.72201715e-07 
 9.62000000e-01  1.50000000e+00  9.62000000e-01  7.72201843e-07 
 9.63000000e-01  1.50000000e+00  9.63000000e-01  7.72201733e-07 
 9.64000000e-01  1.50000000e+00  9.64000000e-01  7.72201735e-07 
 9.65000000e-01  1.50000000e+00  9.65000000e-01  7.72201451e-07 
 9.66000000e-01  1.50000000e+00  9.66000000e-01  7.72201568e-07 
 9.67000000e-01  1.50000000e+00  9.67000000e-01  7.72201712e-07 
 9.68000000e-01  1.50000000e+00  9.68000000e-01  7.72201670e-07 
 9.69000000e-01  1.50000000e+00  9.69000000e-01  7.72201899e-07 
 9.70000000e-01  1.50000000e+00  9.70000000e-01  7.72202534e-07 
 9.71000000e-01  1.50000000e+00  9.71000000e-01  7.72202273e-07 
 9.72000000e-01  1.50000000e+00  9.72000000e-01  7.72202289e-07 
 9.73000000e-01  1.50000000e+00  9.73000000e-01  7.72201680e-07 
 9.74000000e-01  1.50000000e+00  9.74000000e-01  7.72202261e-07 
 9.75000000e-01  1.50000000e+00  9.75000000e-01  7.72202575e-07 
 9.76000000e-01  1.50000000e+00  9.76000000e-01  7.72202306e-07 
 9.77000000e-01  1.50000000e+00  9.77000000e-01  7.72202287e-07 
 9.78000000e-01  1.50000000e+00  9.78000000e-01  7.72203128e-07 
 9.79000000e-01  1.50000000e+00  9.79000000e-01  7.72202394e-07 
 9.80000000e-01  1.50000000e+00  9.80000000e-01  7.72202620e-07 
 9.81000000e-01  1.50000000e+00  9.81000000e-01  7.72202739e-07 
 9.82000000e-01  1.50000000e+00  9.82000000e-01  7.72203140e-07 
 9.83000000e-01  1.50000000e+00  9.83000000e-01  7.72203194e-07 
 9.84000000e-01  1.50000000e+00  9.84000000e-01  7.72203541e-07 
 9.85000000e-01  1.50000000e+00  9.85000000e-01  7.72203449e-07 
 9.86000000e-01  1.50000000e+00  9.86000000e-01  7.72204024e-07 
 9.87000000e-01  1.50000000e+00  9.87000000e-01  7.72203429e-07 
 9.88000000e-01  1.50000000e+00  9.88000000e-01  7.72203694e-07 
 9.89000000e-01  1.50000000e+00  9.89000000e-01  7.72204580e-07 
 9.90000000e-01  1.50000000e+00  9.90000000e-01  7.72204298e-07 
 9.91000000e-01  1.50000000e+00  9.91000000e-01  7.72204246e-07 
 9.92000000e-01  1.50000000e+00  9.92000000e-01  7.72203886e-07 
 9.93000000e-01  1.50000000e+00  9.93000000e-01  7.72204291e-07 
 9.94000000e-01  1.50000000e+00  9.94000000e-01  7.72203983e-07 
 9.95000000e-01  1.50000000e+00  9.95000000e-01  7.72204660e-07 
 9.96000000e-01  1.50000000e+00  9.96000000e-01  7.72204912e-07 
 9.97000000e-01  1.50000000e+00  9.97000000e-01  7.72205079e-07 
 9.98000000e-01  1.50000000e+00  9.98000000e-01  7.72205173e-07 
 9.99000000e-01  1.50000000e+00  9.99000000e-01  7.72205326e-07 
 1.00000000e+00  1.50000000e+00  1.00000000e+00  7.72205181e-07 
 1.00100000e+00  1.50000000e+00  1.00100000e+00  7.72205644e-07 
 1.00200000e+00  1.50000000e+00  1.00200000e+00  7.72205022e-07 
 1.00300000e+00  1.50000000e+00  1.00300000e+00  7.72205526e-07 
 1.00400000e+00  1.50000000e+00  1.00400000e+00  7.72205722e-07 
 1.00500000e+00  1.50000000e+00  1.00500000e+00  7.72205975e-07 
 1.00600000e+00  1.50000000e+00  1.00600000e+00  7.72206187e-07 
 1.00700000e+00  1.50000000e+00  1.00700000e+00  7.72206578e-07 
 1.00800000e+00  1.50000000e+00  1.00800000e+00  7.72206532e-07 
 1.00900000e+00  1.50000000e+00  1.00900000e+00  7.72206812e-07 
 1.01000000e+00  1.50000000e+00  1.01000000e+00  7.72207011e-07 
 1.01100000e+00  1.50000000e+00  1.01100000e+00  7.72206934e-07 
 1.01200000e+00  1.50000000e+00  1.01200000e+00  7.72207229e-07 
 1.01300000e+00  1.50000000e+00  1.01300000e+00  7.72207417e-07 
 1.01400000e+00  1.50000000e+00  1.01400000e+00  7.72207687e-07 
 1.01500000e+00  1.50000000e+00  1.01500000e+00  7.72208281e-07 
 1.01600000e+00  1.50000000e+00  1.01600000e+00  7.72208385e-07 
 1.01700000e+00  1.50000000e+00  1.01700000e+00  7.72207933e-07 
 1.01800000e+00  1.50000000e+00  1.01800000e+00  7.72208804e-07 
 1.01900000e+00  1.50000000e+00  1.01900000e+00  7.72209045e-07 
 1.02000000e+00  1.50000000e+00  1.02000000e+00  7.72208997e-07 
 1.02100000e+00  1.50000000e+00  1.02100000e+00  7.72209365e-07 
 1.02200000e+00  1.50000000e+00  1.02200000e+00  7.72209746e-07 
 1.02300000e+00  1.50000000e+00  1.02300000e+00  7.72210127e-07 
 1.02400000e+00  1.50000000e+00  1.02400000e+00  7.72210289e-07 
 1.02500000e+00  1.50000000e+00  1.02500000e+00  7.72210612e-07 
 1.02600000e+00  1.50000000e+00  1.02600000e+00  7.72210781e-07 
 1.02700000e+00  1.50000000e+00  1.02700000e+00  7.72211456e-07 
 1.02800000e+00  1.50000000e+00  1.02800000e+00  7.72212246e-07 
 1.02900000e+00  1.50000000e+00  1.02900000e+00  7.72211716e-07 
 1.03000000e+00  1.50000000e+00  1.03000000e+00  7.72212119e-07 
 1.03100000e+00  1.50000000e+00  1.03100000e+00  7.72212859e-07 
 1.03200000e+00  1.50000000e+00  1.03200000e+00  7.72213719e-07 
 1.03300000e+00  1.50000000e+00  1.03300000e+00  7.72213310e-07 
 1.03400000e+00  1.50000000e+00  1.03400000e+00  7.72214044e-07 
 1.03500000e+00  1.50000000e+00  1.03500000e+00  7.72214068e-07 
 1.03600000e+00  1.50000000e+00  1.03600000e+00  7.72214562e-07 
 1.03700000e+00  1.50000000e+00  1.03700000e+00  7.72215240e-07 
 1.03800000e+00  1.50000000e+00  1.03800000e+00  7.72216004e-07 
 1.03900000e+00  1.50000000e+00  1.03900000e+00  7.72216354e-07 
 1.04000000e+00  1.50000000e+00  1.04000000e+00  7.72216665e-07 
 1.04100000e+00  1.50000000e+00  1.04100000e+00  7.72217030e-07 
 1.04200000e+00  1.50000000e+00  1.04200000e+00  7.72217724e-07 
 1.04300000e+00  1.50000000e+00  1.04300000e+00  7.72217901e-07 
 1.04400000e+00  1.50000000e+00  1.04400000e+00  7.72218600e-07 
 1.04500000e+00  1.50000000e+00  1.04500000e+00  7.72219636e-07 
 1.04600000e+00  1.50000000e+00  1.04600000e+00  7.72219564e-07 
 1.04700000e+00  1.50000000e+00  1.04700000e+00  7.72220650e-07 
 1.04800000e+00  1.50000000e+00  1.04800000e+00  7.72220953e-07 
 1.04900000e+00  1.50000000e+00  1.04900000e+00  7.72221979e-07 
 1.05000000e+00  1.50000000e+00  1.05000000e+00  7.72222256e-07 
 1.05100000e+00  1.50000000e+00  1.05100000e+00  7.72223210e-07 
 1.05200000e+00  1.50000000e+00  1.05200000e+00  7.72223697e-07 
 1.05300000e+00  1.50000000e+00  1.05300000e+00  7.72224533e-07 
 1.05400000e+00  1.50000000e+00  1.05400000e+00  7.72225253e-07 
 1.05500000e+00  1.50000000e+00  1.05500000e+00  7.72226050e-07 
 1.05600000e+00  1.50000000e+00  1.05600000e+00  7.72226649e-07 
 1.05700000e+00  1.50000000e+00  1.05700000e+00  7.72227213e-07 
 1.05800000e+00  1.50000000e+00  1.05800000e+00  7.72228231e-07 
 1.05900000e+00  1.50000000e+00  1.05900000e+00  7.72229076e-07 
 1.06000000e+00  1.50000000e+00  1.06000000e+00  7.72229494e-07 
 1.06100000e+00  1.50000000e+00  1.06100000e+00  7.72230987e-07 
 1.06200000e+00  1.50000000e+00  1.06200000e+00  7.72231964e-07 
 1.06300000e+00  1.50000000e+00  1.06300000e+00  7.72232103e-07 
 1.06400000e+00  1.50000000e+00  1.06400000e+00  7.72233480e-07 
 1.06500000e+00  1.50000000e+00  1.06500000e+00  7.72234512e-07 
 1.06600000e+00  1.50000000e+00  1.06600000e+00  7.72235791e-07 
 1.06700000e+00  1.50000000e+00  1.06700000e+00  7.72236948e-07 
 1.06800000e+00  1.50000000e+00  1.06800000e+00  7.72238157e-07 
 1.06900000e+00  1.50000000e+00  1.06900000e+00  7.72239033e-07 
 1.07000000e+00  1.50000000e+00  1.07000000e+00  7.72240258e-07 
 1.07100000e+00  1.50000000e+00  1.07100000e+00  7.72242081e-07 
 1.07200000e+00  1.50000000e+00  1.07200000e+00  7.72242907e-07 
 1.07300000e+00  1.50000000e+00  1.07300000e+00  7.72244057e-07 
 1.07400000e+00  1.50000000e+00  1.07400000e+00  7.72245340e-07 
 1.07500000e+00  1.50000000e+00  1.07500000e+00  7.72246443e-07 
 1.07600000e+00  1.50000000e+00  1.07600000e+00  7.72248008e-07 
 1.07700000e+00  1.50000000e+00  1.07700000e+00  7.72249466e-07 
 1.07800000e+00  1.50000000e+00  1.07800000e+00  7.72250897e-07 
 1.07900000e+00  1.50000000e+00  1.07900000e+00  7.72252630e-07 
 1.08000000e+00  1.50000000e+00  1.08000000e+00  7.72254082e-07 
 1.08100000e+00  1.50000000e+00  1.08100000e+00  7.72255421e-07 
 1.08200000e+00  1.50000000e+00  1.08200000e+00  7.72257279e-07 
 1.08300000e+00  1.50000000e+00  1.08300000e+00  7.72258695e-07 
 1.08400000e+00  1.50000000e+00  1.08400000e+00  7.72260975e-07 
 1.08500000e+00  1.50000000e+00  1.08500000e+00  7.72262750e-07 
 1.08600000e+00  1.50000000e+00  1.08600000e+00  7.72264745e-07 
 1.08700000e+00  1.50000000e+00  1.08700000e+00  7.72266060e-07 
 1.08800000e+00  1.50000000e+00  1.08800000e+00  7.72268427e-07 
 1.08900000e+00  1.50000000e+00  1.08900000e+00  7.72270383e-07 
 1.09000000e+00  1.50000000e+00  1.09000000e+00  7.72272675e-07 
 1.09100000e+00  1.50000000e+00  1.09100000e+00  7.72274351e-07 
 1.09200000e+00  1.50000000e+00  1.09200000e+00  7.72276581e-07 
 1.09300000e+00  1.50000000e+00  1.09300000e+00  7.72279259e-07 
 1.09400000e+00  1.50000000e+00  1.09400000e+00  7.72281279e-07 
 1.09500000e+00  1.50000000e+00  1.09500000e+00  7.72283380e-07 
 1.09600000e+00  1.50000000e+00  1.09600000e+00  7.72286184e-07 
 1.09700000e+00  1.50000000e+00  1.09700000e+00  7.72289295e-07 
 1.09800000e+00  1.50000000e+00  1.09800000e+00  7.72292026e-07 
 1.09900000e+00  1.50000000e+00  1.09900000e+00  7.72294180e-07 
 1.10000000e+00  1.50000000e+00  1.10000000e+00  7.72297594e-07 
 1.10100000e+00  1.50000000e+00  1.10100000e+00  7.72299288e-07 
 1.10200000e+00  1.50000000e+00  1.10200000e+00  7.72302806e-07 
 1.10300000e+00  1.50000000e+00  1.10300000e+00  7.72305864e-07 
 1.10400000e+00  1.50000000e+00  1.10400000e+00  7.72309640e-07 
 1.10500000e+00  1.50000000e+00  1.10500000e+00  7.72312602e-07 
 1.10600000e+00  1.50000000e+00  1.10600000e+00  7.72315732e-07 
 1.10700000e+00  1.50000000e+00  1.10700000e+00  7.72319475e-07 
 1.10800000e+00  1.50000000e+00  1.10800000e+00  7.72323185e-07 
 1.10900000e+00  1.50000000e+00  1.10900000e+00  7.72326815e-07 
 1.11000000e+00  1.50000000e+00  1.11000000e+00  7.72330325e-07 
 1.11100000e+00  1.50000000e+00  1.11100000e+00  7.72334237e-07 
 1.11200000e+00  1.50000000e+00  1.11200000e+00  7.72338241e-07 
 1.11300000e+00  1.50000000e+00  1.11300000e+00  7.72342600e-07 
 1.11400000e+00  1.50000000e+00  1.11400000e+00  7.72347098e-07 
 1.11500000e+00  1.50000000e+00  1.11500000e+00  7.72351210e-07 
 1.11600000e+00  1.50000000e+00  1.11600000e+00  7.72355639e-07 
 1.11700000e+00  1.50000000e+00  1.11700000e+00  7.72360246e-07 
 1.11800000e+00  1.50000000e+00  1.11800000e+00  7.72364921e-07 
 1.11900000e+00  1.50000000e+00  1.11900000e+00  7.72369569e-07 
 1.12000000e+00  1.50000000e+00  1.12000000e+00  7.72375399e-07 
 1.12100000e+00  1.50000000e+00  1.12100000e+00  7.72380064e-07 
 1.12200000e+00  1.50000000e+00  1.12200000e+00  7.72385725e-07 
 1.12300000e+00  1.50000000e+00  1.12300000e+00  7.72391747e-07 
 1.12400000e+00  1.50000000e+00  1.12400000e+00  7.72397522e-07 
 1.12500000e+00  1.50000000e+00  1.12500000e+00  7.72403069e-07 
 1.12600000e+00  1.50000000e+00  1.12600000e+00  7.72408378e-07 
 1.12700000e+00  1.50000000e+00  1.12700000e+00  7.72415192e-07 
 1.12800000e+00  1.50000000e+00  1.12800000e+00  7.72421106e-07 
 1.12900000e+00  1.50000000e+00  1.12900000e+00  7.72428508e-07 
 1.13000000e+00  1.50000000e+00  1.13000000e+00  7.72434999e-07 
 1.13100000e+00  1.50000000e+00  1.13100000e+00  7.72442159e-07 
 1.13200000e+00  1.50000000e+00  1.13200000e+00  7.72449825e-07 
 1.13300000e+00  1.50000000e+00  1.13300000e+00  7.72456763e-07 
 1.13400000e+00  1.50000000e+00  1.13400000e+00  7.72464315e-07 
 1.13500000e+00  1.50000000e+00  1.13500000e+00  7.72472283e-07 
 1.13600000e+00  1.50000000e+00  1.13600000e+00  7.72480426e-07 
 1.13700000e+00  1.50000000e+00  1.13700000e+00  7.72488916e-07 
 1.13800000e+00  1.50000000e+00  1.13800000e+00  7.72497964e-07 
 1.13900000e+00  1.50000000e+00  1.13900000e+00  7.72506140e-07 
 1.14000000e+00  1.50000000e+00  1.14000000e+00  7.72515305e-07 
 1.14100000e+00  1.50000000e+00  1.14100000e+00  7.72525267e-07 
 1.14200000e+00  1.50000000e+00  1.14200000e+00  7.72534979e-07 
 1.14300000e+00  1.50000000e+00  1.14300000e+00  7.72545319e-07 
 1.14400000e+00  1.50000000e+00  1.14400000e+00  7.72555646e-07 
 1.14500000e+00  1.50000000e+00  1.14500000e+00  7.72566306e-07 
 1.14600000e+00  1.50000000e+00  1.14600000e+00  7.72577330e-07 
 1.14700000e+00  1.50000000e+00  1.14700000e+00  7.72588499e-07 
 1.14800000e+00  1.50000000e+00  1.14800000e+00  7.72599759e-07 
 1.14900000e+00  1.50000000e+00  1.14900000e+00  7.72611537e-07 
 1.15000000e+00  1.50000000e+00  1.15000000e+00  7.72624278e-07 
 1.15100000e+00  1.50000000e+00  1.15100000e+00  7.72636831e-07 
 1.15200000e+00  1.50000000e+00  1.15200000e+00  7.72650161e-07 
 1.15300000e+00  1.50000000e+00  1.15300000e+00  7.72663760e-07 
 1.15400000e+00  1.50000000e+00  1.15400000e+00  7.72677524e-07 
 1.15500000e+00  1.50000000e+00  1.15500000e+00  7.72691780e-07 
 1.15600000e+00  1.50000000e+00  1.15600000e+00  7.72706434e-07 
 1.15700000e+00  1.50000000e+00  1.15700000e+00  7.72721904e-07 
 1.15800000e+00  1.50000000e+00  1.15800000e+00  7.72738042e-07 
 1.15900000e+00  1.50000000e+00  1.15900000e+00  7.72753489e-07 
 1.16000000e+00  1.50000000e+00  1.16000000e+00  7.72770414e-07 
 1.16100000e+00  1.50000000e+00  1.16100000e+00  7.72787821e-07 
 1.16200000e+00  1.50000000e+00  1.16200000e+00  7.72805118e-07 
 1.16300000e+00  1.50000000e+00  1.16300000e+00  7.72823693e-07 
 1.16400000e+00  1.50000000e+00  1.16400000e+00  7.72842515e-07 
 1.16500000e+00  1.50000000e+00  1.16500000e+00  7.72862168e-07 
 1.16600000e+00  1.50000000e+00  1.16600000e+00  7.72881837e-07 
 1.16700000e+00  1.50000000e+00  1.16700000e+00  7.72902145e-07 
 1.16800000e+00  1.50000000e+00  1.16800000e+00  7.72923797e-07 
 1.16900000e+00  1.50000000e+00  1.16900000e+00  7.72944891e-07 
 1.17000000e+00  1.50000000e+00  1.17000000e+00  7.72967663e-07 
 1.17100000e+00  1.50000000e+00  1.17100000e+00  7.72991381e-07 
 1.17200000e+00  1.50000000e+00  1.17200000e+00  7.73014587e-07 
 1.17300000e+00  1.50000000e+00  1.17300000e+00  7.73039189e-07 
 1.17400000e+00  1.50000000e+00  1.17400000e+00  7.73064997e-07 
 1.17500000e+00  1.50000000e+00  1.17500000e+00  7.73091268e-07 
 1.17600000e+00  1.50000000e+00  1.17600000e+00  7.73117423e-07 
 1.17700000e+00  1.50000000e+00  1.17700000e+00  7.73145211e-07 
 1.17800000e+00  1.50000000e+00  1.17800000e+00  7.73174378e-07 
 1.17900000e+00  1.50000000e+00  1.17900000e+00  7.73203344e-07 
 1.18000000e+00  1.50000000e+00  1.18000000e+00  7.73233634e-07 
 1.18100000e+00  1.50000000e+00  1.18100000e+00  7.73265146e-07 
 1.18200000e+00  1.50000000e+00  1.18200000e+00  7.73297147e-07 
 1.18300000e+00  1.50000000e+00  1.18300000e+00  7.73330932e-07 
 1.18400000e+00  1.50000000e+00  1.18400000e+00  7.73364432e-07 
 1.18500000e+00  1.50000000e+00  1.18500000e+00  7.73400019e-07 
 1.18600000e+00  1.50000000e+00  1.18600000e+00  7.73436861e-07 
 1.18700000e+00  1.50000000e+00  1.18700000e+00  7.73474422e-07 
 1.18800000e+00  1.50000000e+00  1.18800000e+00  7.73512889e-07 
 1.18900000e+00  1.50000000e+00  1.18900000e+00  7.73552958e-07 
 1.19000000e+00  1.50000000e+00  1.19000000e+00  7.73594488e-07 
 1.19100000e+00  1.50000000e+00  1.19100000e+00  7.73635818e-07 
 1.19200000e+00  1.50000000e+00  1.19200000e+00  7.73680299e-07 
 1.19300000e+00  1.50000000e+00  1.19300000e+00  7.73724945e-07 
 1.19400000e+00  1.50000000e+00  1.19400000e+00  7.73771349e-07 
 1.19500000e+00  1.50000000e+00  1.19500000e+00  7.73819805e-07 
 1.19600000e+00  1.50000000e+00  1.19600000e+00  7.73869425e-07 
 1.19700000e+00  1.50000000e+00  1.19700000e+00  7.73920381e-07 
 1.19800000e+00  1.50000000e+00  1.19800000e+00  7.73972551e-07 
 1.19900000e+00  1.50000000e+00  1.19900000e+00  7.74026955e-07 
 1.20000000e+00  1.50000000e+00  1.20000000e+00  7.74082435e-07 
 1.20100000e+00  1.50000000e+00  1.20100000e+00  7.74139962e-07 
 1.20200000e+00  1.50000000e+00  1.20200000e+00  7.74199419e-07 
 1.20300000e+00  1.50000000e+00  1.20300000e+00  7.74261904e-07 
 1.20400000e+00  1.50000000e+00  1.20400000e+00  7.74324507e-07 
 1.20500000e+00  1.50000000e+00  1.20500000e+00  7.74390222e-07 
 1.20600000e+00  1.50000000e+00  1.20600000e+00  7.74456971e-07 
 1.20700000e+00  1.50000000e+00  1.20700000e+00  7.74526970e-07 
 1.20800000e+00  1.50000000e+00  1.20800000e+00  7.74598950e-07 
 1.20900000e+00  1.50000000e+00  1.20900000e+00  7.74672177e-07 
 1.21000000e+00  1.50000000e+00  1.21000000e+00  7.74748806e-07 
 1.21100000e+00  1.50000000e+00  1.21100000e+00  7.74827547e-07 
 1.21200000e+00  1.50000000e+00  1.21200000e+00  7.74909139e-07 
 1.21300000e+00  1.50000000e+00  1.21300000e+00  7.74993061e-07 
 1.21400000e+00  1.50000000e+00  1.21400000e+00  7.75079377e-07 
 1.21500000e+00  1.50000000e+00  1.21500000e+00  7.75168959e-07 
 1.21600000e+00  1.50000000e+00  1.21600000e+00  7.75261371e-07 
 1.21700000e+00  1.50000000e+00  1.21700000e+00  7.75356750e-07 
 1.21800000e+00  1.50000000e+00  1.21800000e+00  7.75454732e-07 
 1.21900000e+00  1.50000000e+00  1.21900000e+00  7.75556847e-07 
 1.22000000e+00  1.50000000e+00  1.22000000e+00  7.75661613e-07 
 1.22100000e+00  1.50000000e+00  1.22100000e+00  7.75769672e-07 
 1.22200000e+00  1.50000000e+00  1.22200000e+00  7.75881978e-07 
 1.22300000e+00  1.50000000e+00  1.22300000e+00  7.75997691e-07 
 1.22400000e+00  1.50000000e+00  1.22400000e+00  7.76116919e-07 
 1.22500000e+00  1.50000000e+00  1.22500000e+00  7.76240383e-07 
 1.22600000e+00  1.50000000e+00  1.22600000e+00  7.76367707e-07 
 1.22700000e+00  1.50000000e+00  1.22700000e+00  7.76498864e-07 
 1.22800000e+00  1.50000000e+00  1.22800000e+00  7.76635516e-07 
 1.22900000e+00  1.50000000e+00  1.22900000e+00  7.76775487e-07 
 1.23000000e+00  1.50000000e+00  1.23000000e+00  7.76920636e-07 
 1.23100000e+00  1.50000000e+00  1.23100000e+00  7.77071269e-07 
 1.23200000e+00  1.50000000e+00  1.23200000e+00  7.77226360e-07 
 1.23300000e+00  1.50000000e+00  1.23300000e+00  7.77387185e-07 
 1.23400000e+00  1.50000000e+00  1.23400000e+00  7.77552755e-07 
 1.23500000e+00  1.50000000e+00  1.23500000e+00  7.77724800e-07 
 1.23600000e+00  1.50000000e+00  1.23600000e+00  7.77902171e-07 
 1.23700000e+00  1.50000000e+00  1.23700000e+00  7.78085441e-07 
 1.23800000e+00  1.50000000e+00  1.23800000e+00  7.78275654e-07 
 1.23900000e+00  1.50000000e+00  1.23900000e+00  7.78472152e-07 
 1.24000000e+00  1.50000000e+00  1.24000000e+00  7.78676043e-07 
 1.24100000e+00  1.50000000e+00  1.24100000e+00  7.78886600e-07 
 1.24200000e+00  1.50000000e+00  1.24200000e+00  7.79104620e-07 
 1.24300000e+00  1.50000000e+00  1.24300000e+00  7.79330771e-07 
 1.24400000e+00  1.50000000e+00  1.24400000e+00  7.79564407e-07 
 1.24500000e+00  1.50000000e+00  1.24500000e+00  7.79806775e-07 
 1.24600000e+00  1.50000000e+00  1.24600000e+00  7.80057848e-07 
 1.24700000e+00  1.50000000e+00  1.24700000e+00  7.80317618e-07 
